  0.000000,   0.000000
  0.003142,   0.709076
  0.006283,   0.746080
  0.009425,   0.759017
  0.012566,   0.765565
  0.015708,   0.769514
  0.018850,   0.772153
  0.021991,   0.774041
  0.025133,   0.775458
  0.028274,   0.776561
  0.031416,   0.777443
  0.034558,   0.778165
  0.037699,   0.778767
  0.040841,   0.779277
  0.043982,   0.779714
  0.047124,   0.780092
  0.050265,   0.780423
  0.053407,   0.780716
  0.056549,   0.780976
  0.059690,   0.781208
  0.062832,   0.781417
  0.065973,   0.781606
  0.069115,   0.781779
  0.072257,   0.781936
  0.075398,   0.782080
  0.078540,   0.782212
  0.081681,   0.782334
  0.084823,   0.782448
  0.087965,   0.782553
  0.091106,   0.782650
  0.094248,   0.782742
  0.097389,   0.782827
  0.100531,   0.782907
  0.103673,   0.782983
  0.106814,   0.783053
  0.109956,   0.783120
  0.113097,   0.783183
  0.116239,   0.783243
  0.119381,   0.783299
  0.122522,   0.783353
  0.125664,   0.783404
  0.128805,   0.783452
  0.131947,   0.783498
  0.135088,   0.783542
  0.138230,   0.783584
  0.141372,   0.783624
  0.144513,   0.783662
  0.147655,   0.783699
  0.150796,   0.783734
  0.153938,   0.783768
  0.157080,   0.783800
  0.160221,   0.783831
  0.163363,   0.783861
  0.166504,   0.783890
  0.169646,   0.783917
  0.172788,   0.783944
  0.175929,   0.783970
  0.179071,   0.783995
  0.182212,   0.784019
  0.185354,   0.784042
  0.188496,   0.784064
  0.191637,   0.784086
  0.194779,   0.784107
  0.197920,   0.784127
  0.201062,   0.784146
  0.204204,   0.784165
  0.207345,   0.784184
  0.210487,   0.784202
  0.213628,   0.784219
  0.216770,   0.784236
  0.219911,   0.784252
  0.223053,   0.784268
  0.226195,   0.784283
  0.229336,   0.784298
  0.232478,   0.784313
  0.235619,   0.784327
  0.238761,   0.784341
  0.241903,   0.784355
  0.245044,   0.784368
  0.248186,   0.784380
  0.251327,   0.784393
  0.254469,   0.784405
  0.257611,   0.784417
  0.260752,   0.784428
  0.263894,   0.784440
  0.267035,   0.784451
  0.270177,   0.784461
  0.273319,   0.784472
  0.276460,   0.784482
  0.279602,   0.784492
  0.282743,   0.784502
  0.285885,   0.784512
  0.289027,   0.784521
  0.292168,   0.784530
  0.295310,   0.784539
  0.298451,   0.784548
  0.301593,   0.784557
  0.304734,   0.784565
  0.307876,   0.784573
  0.311018,   0.784581
  0.314159,   0.784589
  0.317301,   0.784597
  0.320442,   0.784604
  0.323584,   0.784612
  0.326726,   0.784619
  0.329867,   0.784626
  0.333009,   0.784633
  0.336150,   0.784640
  0.339292,   0.784647
  0.342434,   0.784654
  0.345575,   0.784660
  0.348717,   0.784667
  0.351858,   0.784673
  0.355000,   0.784679
  0.358142,   0.784685
  0.361283,   0.784691
  0.364425,   0.784697
  0.367566,   0.784702
  0.370708,   0.784708
  0.373850,   0.784714
  0.376991,   0.784719
  0.380133,   0.784724
  0.383274,   0.784730
  0.386416,   0.784735
